license_type,license_number,issue_date,expiration_date,primary_applicant,business_name,address,city,state,zip_code,telephone,location,year_of_issue,year_of_exp
BUILDING CONTRACTORS LICENSE,BC226401,12/05/2018,12/05/2020,"Burning Tree Builders, LLC",NA,2000 Tower Oaks Blvd.,Rockville,MD,20852,(301)938-1445,POINT (-77.15326 39.06571),2018,2020
BUILDING CONTRACTORS LICENSE,BC228618,07/13/2021,07/13/2023,"URBAN EDGE CONSTRUCTION, INC.",NA,8302 Woodhaven Blvd,Bethesda,MD,20817,(202)309-0405,POINT (-77.13182 38.99278),2021,2023
BUILDING CONTRACTORS LICENSE,BC4063,11/09/2011,11/09/2017,"PUREFORM BUILDERS, LLC","PUREFORM BUILDERS, LLC","4000 ALBEMARLE STREET, NW",WASHINGTON,DC,20016,(301)404-7610,POINT (-77.07885 38.9479),2011,2017
BUILDING CONTRACTORS LICENSE,BC0507,01/17/1991,01/17/1993,MARLOW REAL ESTATE,NA,024025  OLD HUNDRED  RD,COMUS,MD,20842,NA,POINT (-77.34738 39.25064),1991,1993
BUILDING CONTRACTORS LICENSE,BC3453,04/07/1998,04/07/2006,JOHN POULOS,ROSETTA LANDSCAPE MANAGEMENT,15909  SYCAMORE  LANE,ROCKVILLE,MD,20853,(301)924-1432x,POINT (-77.09086 39.11746),1998,2006
BUILDING CONTRACTORS LICENSE,BC227728,05/11/2020,05/11/2022,Famuyiwa Oladipo,NA,42 Bryant's Nursery Road,Silver Spring,MD,20905,(301)254-3810,POINT (-77.00951 39.11879),2020,2022
BUILDING CONTRACTORS LICENSE,BC3284,04/06/1995,04/06/1997,PINNACLE CONSTRUCTION CO INC,NA,000501  EQUUS  DR,ELDERSBURG,MD,21784,NA,POINT (-77.01655 39.43185),1995,1997
BUILDING CONTRACTORS LICENSE,BC3050,06/07/1991,06/07/1993,TRADESMEN CONTRACTORS INC,NA,005810  LESLIE  LANE,MOUNT AIRY,MD,21771,NA,POINT (-77.14357 39.4152),1991,1993
BUILDING CONTRACTORS LICENSE,BC227894,08/05/2020,08/05/2022,"TANAGER, LLC",NA,6116 Executive Blvd,North Bethesda,MD,20852,(301)251-2001,POINT (-77.12626 39.04758),2020,2022
BUILDING CONTRACTORS LICENSE,BC3353,07/09/1996,07/09/1998,FOREST CITY RESIDENTIAL DEVELOPMENT INC,NA,10800  BROOKPARK  ROAD,CLEVELAND,OH,44130,NA,POINT (-81.76169 41.42012),1996,1998
BUILDING CONTRACTORS LICENSE,BC3170,04/21/1999,04/21/2017,"POTOMAC QUALIT CONSTRUCTION, INC.","POTOMAC QUALITY CONSTR., INC.",734 CLOPPER ROAD,GAITHERSBURG,MD,20878,(301)213-2143x,POINT (-77.22789 39.14483),1999,2017
BUILDING CONTRACTORS LICENSE,BC223791,05/04/2017,05/04/2021,"ALM Builders, LLC",NA,1322 Merchant Lane,McLean,VA,22101,(202)222-8777,POINT (-77.14509 38.9373),2017,2021
BUILDING CONTRACTORS LICENSE,BC3847,11/02/2005,11/02/2009,JOHN JANOWICZ,"J.J. BUILDERS, LLC",9709 WHITLEY PARK PLACE,BETHESDA,MD,20814,(301)530-6876x,POINT (-77.10903 39.01478),2005,2009
BUILDING CONTRACTORS LICENSE,BC3245,08/15/1996,03/15/2020,"HAMCO, INC.","HAMCO, INC.","4949  SAINT ELMO AVENUE,",BETHESDA,MD,20814,(301)657-8700x,POINT (-77.09837 38.98778),1996,2020
BUILDING CONTRACTORS LICENSE,BC228744,09/20/2021,09/20/2023,"JOSEPHINO'S INVESTMENTS, LLC",NA,340 Ednor  Road,Ashton,MD,20861,(240)400-1549,missing,2021,2023
BUILDING CONTRACTORS LICENSE,BC227107,08/08/2019,08/08/2021,"C VILLAGE CTC, LLC",NA,1355 Beverly Road,McLean,VA,22101,(703)287-0581,POINT (-77.17757 38.93675),2019,2021
BUILDING CONTRACTORS LICENSE,BC229267,06/06/2022,06/06/2026,NAVANEETH MUTHUVEERASAMY,NA,11015 Ralston Road,Rockville,MD,20852,(301)538-7664,POINT (-77.13031 39.03687),2022,2026
BUILDING CONTRACTORS LICENSE,BC230247,08/24/2023,08/24/2025,PW Homes Associates LLC,NA,4800 Hampden Lane,Bethesda,MD,20814,(301)634-8600,POINT (-77.095233983 38.982481989),2023,2025
BUILDING CONTRACTORS LICENSE,BC3379,02/10/1999,02/10/2015,"CLASSIC CRAFTSMEN, INC.","CLASSIC CRAFTSMEN, INC.",15200 REDGATE DRIVE,SILVER SPRING,MD,20905,(301)879-2000x,POINT (-77.01471 39.10512),1999,2015
BUILDING CONTRACTORS LICENSE,BC226511,02/07/2019,02/07/2021,"Kava Holdings, LLC",NA,12167 Derriford Ct.,Woodbridge,VA,22192,(703)298-1077,POINT (-77.33356 38.68813),2019,2021
BUILDING CONTRACTORS LICENSE,BC222526,12/07/2015,12/07/2021,"INFINITY HOMES, LLC","INFINITY HOMES, LLC",822 BRICE ROAD,ROCKVILLE,MD,20852,(301)651-1509,POINT (-77.14567 39.07448),2015,2021
BUILDING CONTRACTORS LICENSE,BC227897,08/05/2020,08/05/2022,"JORDAN GROUP, LLC",NA,6116 Executive Blvd,North Bethesda,MD,20852,(301)251-2001,POINT (-77.12626 39.04758),2020,2022
BUILDING CONTRACTORS LICENSE,BC230887,04/24/2024,04/24/2026,7115 Crail Drive Limited Liability Company,NA,7115 Crail Drive,Bethesda,MD,20817,(240)449-7394,POINT (-77.1429 38.98139),2024,2026
BUILDING CONTRACTORS LICENSE,BC3854,01/11/2006,01/25/2024,"WHITCOMB CONSTRUCTION CO., INC.",WHITCOMB & CARROCCIO CONST INC,4206 WARNER STREET,KENSINGTON,MD,20895,(301)370-8467x,POINT (-77.08324 39.02852),2006,2024
BUILDING CONTRACTORS LICENSE,BC226871,06/13/2019,06/13/2021,Luis Chevez,NA,11511 Glen Road,Potomac,MD,20854,(702)491-9598,POINT (-77.2376 39.05127),2019,2021
BUILDING CONTRACTORS LICENSE,BC2558,07/08/1994,07/08/1996,POLARIS DEVELOPMENT CORP,NA,006632  HAVILAND MILL  RD,CLARKSVILLE,MD,21029,NA,POINT (-76.99464 39.18797),1994,1996
BUILDING CONTRACTORS LICENSE,BC231449,09/03/2024,09/03/2026,Homecrest Builders LLC,NA,5904 Jarvis Lane,Bethesda,MD,20814,(240)876-5795,POINT (-77.118504996 39.017553003),2024,2026
BUILDING CONTRACTORS LICENSE,BC2009,09/04/1996,09/04/1998,SWINBURNE CONSTRUCTION CO,NA,005626  OAK  PL,BETHESDA,MD,20817,NA,POINT (-77.11515 39.00338),1996,1998
BUILDING CONTRACTORS LICENSE,BC228002,10/06/2020,10/06/2022,"BA B2 RESIDENTIAL, LLC",NA,6406 Ivy Lane,Greenbelt,MD,20770,(301)623-1510,POINT (-76.895216963 39.008963564),2020,2022
BUILDING CONTRACTORS LICENSE,BC4037,03/03/2011,03/03/2023,"WEXFORD HOMES, LLC","WEXFORD HOMES, LLC",2600 Tower Oaks Blvd.,Rockville,MD,20852,(301)580-3181x,POINT (-77.1546 39.06219),2011,2023
BUILDING CONTRACTORS LICENSE,BC230827,04/01/2024,04/01/2026,6820 Marbury Road LLC,NA,15809 Paramount Drive,Rockville,MD,20855,(301)370-6463,POINT (-77.16221 39.11534),2024,2026
BUILDING CONTRACTORS LICENSE,BC230828,04/01/2024,04/01/2026,Westwood Associates LLC,NA,4800 Hampden Lane,Bethesda,MD,20814,(301)634-8600,POINT (-77.095233983 38.982481989),2024,2026
BUILDING CONTRACTORS LICENSE,BC0819,03/31/1999,06/05/2018,"FALLER CONSTRUCTION CO., INC.","FALLER CONSTRUCTION CO., INC.",1511 RIDGESIDE DRIVE,MT. AIRY,MD,21771,(301)703-8479,POINT (-77.16184 39.36368),1999,2018
BUILDING CONTRACTORS LICENSE,BC227903,08/12/2020,08/12/2022,"OLIAUG, LLC",NA,9209 Wadsworth Dr.,Bethesda,MD,20817,(202)468-0943,POINT (-77.12753 39.0077),2020,2022
BUILDING CONTRACTORS LICENSE,BC230968,05/07/2024,05/07/2026,Hernandez Painter Decorator Inc.,NA,4142-A Howard Avenue,Kensington,MD,20895,(301)571-6166,POINT (-77.08217 39.03062),2024,2026
BUILDING CONTRACTORS LICENSE,BC226852,06/07/2019,06/07/2021,"A3 DEVELOPMENT, LLC",NA,6809 Wisconsin Avenue,Chevy Chase,MD,20815,(301)325-8558,POINT (-77.091 38.97799),2019,2021
BUILDING CONTRACTORS LICENSE,BC218401,02/25/2015,02/25/2017,"1320 RESIDENCES, LLC","1320 RESIDENCES, LLC",1390 PICCARD DRIVE,ROCKVILLE,MD,20850,(301)208-6700,POINT (-77.18165 39.10686),2015,2017
BUILDING CONTRACTORS LICENSE,BC2369,06/03/1995,06/03/1997,OAKMONT BUILDERS INC,NA,006808  PYLE  RD,BETHESDA,MD,20817,NA,POINT (-77.13228 38.97858),1995,1997
BUILDING CONTRACTORS LICENSE,BC230391,11/07/2023,11/07/2025,"Lonergan Homes, Inc",NA,16912 Queen Anne Bridge Road,Mitchellville,MD,20716,(240)375-8221,POINT (-76.71011 38.91511),2023,2025
BUILDING CONTRACTORS LICENSE,BC2206,04/02/1993,04/02/1995,PREMIER CONSTRUCTION CO,NA,012609  MCADOO  CT,SILVER SPRING,MD,20904,NA,POINT (-76.95853 39.06334),1993,1995
BUILDING CONTRACTORS LICENSE,BC3852,11/09/2005,11/09/2025,"Whitehall Residential, LLC",NA,11117 SMOKEY QUARTZ LANE,POTOMAC,MD,20852,(202)365-3995x,POINT (-77.24386 39.03989),2005,2025
BUILDING CONTRACTORS LICENSE,BC229046,02/23/2022,02/23/2024,"10215 PARKWOOD DRIVE, LLC",NA,1211j Parklawn Drive,Rockville,MD,20852,(301)674-6220,missing,2022,2024
BUILDING CONTRACTORS LICENSE,BC0394,03/06/1991,03/06/1993,JACOBSEN BROTHERS INC,NA,010122  RIVER  RD,POTOMAC,MD,20854,NA,POINT (-77.20916 39.01623),1991,1993
BUILDING CONTRACTORS LICENSE,BC229590,01/12/2023,01/12/2025,"BA B2 Residential, LLC",NA,"6406 Ivy Lane, Suite 700",Greenbelt,MD,20770,(301)446-2261,POINT (-76.89489 39.00912),2023,2025
BUILDING CONTRACTORS LICENSE,BC2079,05/15/1999,05/15/2009,WILLIAM LIPNICK,LIPNICK CONSTRUCTION COMPANY,"001825  K  STREET, N.W.,",WASHINGTON,DC,20006,(202)223-1080x,POINT (-77.04244 38.90265),1999,2009
BUILDING CONTRACTORS LICENSE,BC222824,04/06/2016,04/06/2018,"WOODSIDE PARK PARTNERS, LLC","WOODSIDE PARK PARTNERS, LLC","6110 EXECUTIVE BLVD., SUITE 430",ROCKVILLE,MD,20852,(301)864-6500,POINT (-77.12511 39.04779),2016,2018
BUILDING CONTRACTORS LICENSE,BC3795,12/08/2004,12/08/2008,THOMAS PANICHAS,"PROGRESSIVE DESIGN & CONST,LLC",2628 URBANA PIKE,IJAMSVILLE,MD,21754,(301)607-4011x,POINT (-77.32267 39.30697),2004,2008
BUILDING CONTRACTORS LICENSE,BC223934,07/11/2017,07/11/2019,"BLACK R, LC",NA,18310 Montgomery Village Avenue,Gaithersburg,MD,20879,(301)977-8400,POINT (-77.20708 39.15703),2017,2019
BUILDING CONTRACTORS LICENSE,BC223933,07/11/2017,07/11/2021,"C VILLAGE, LLC",NA,1355 Beverly Road,McLean,VA,22101,(703)734-9855,POINT (-77.17757 38.93675),2017,2021
BUILDING CONTRACTORS LICENSE,BC3270,01/12/1997,01/12/1999,WARREN W WRIGHT CONSTRUCTION CORP,NA,000712 E GUDE  DR,ROCKVILLE,MD,20850,NA,POINT (-77.14147 39.10359),1997,1999
BUILDING CONTRACTORS LICENSE,BC227808,07/02/2020,07/02/2022,Bruno Carvalho,NA,"4800 Auburn Avenue, Apt. 413",Bethesda,MD,20814,(240)938-9050,POINT (-77.09908 38.99081),2020,2022
BUILDING CONTRACTORS LICENSE,BC228617,07/09/2021,07/09/2023,"GIO'S PROPERTIES, INC.",NA,10207 Greenacres Drive,Silver Spring,MD,20903,(571)926-3847,POINT (-76.97702 39.02382),2021,2023
BUILDING CONTRACTORS LICENSE,BC0976,12/08/1998,12/08/2004,SURENDRA BHASIN,BHASIN DESIGN & CONSTRUCTION,013336  MANOR STONE  DRIVE,GERMANTOWN,MD,20874,(301)330-2265x,POINT (-77.31865 39.07994),1998,2004
BUILDING CONTRACTORS LICENSE,BC3478,09/02/1998,09/02/2024,"EDGEWOOD BUILDERS, INC.","EDGEWOOD BUILDERS, INC.",2423 Dexter Avenue,Silver Spring,MD,20902,(301)233-4380,POINT (-77.05266 39.02201),1998,2024
BUILDING CONTRACTORS LICENSE,BC2351,05/20/1999,05/20/2017,ASM BUILDERS-DEVELOPERS,ASM BUILDERS-DEVELOPERS,1 LAKE CHRISTOPHER COURT,ROCKVILLE,MD,20855,(301)412-8929x,POINT (-77.11733 39.11889),1999,2017
BUILDING CONTRACTORS LICENSE,BC210922,09/05/2013,09/05/2019,"BEALL ENTERPRISES, INC.","BEALL ENTERPRISES, INC.",8510 20TH AVENUE,HYATTSVILLE,MD,20783,(240)417-8724,POINT (-76.97514 38.9963),2013,2019
BUILDING CONTRACTORS LICENSE,BC0711,04/01/1999,04/01/2017,"SMITH THOMAS & SMITH, INC.","SMITH THOMAS & SMITH, INC.",4713  MAPLE  AVENUE,BETHESDA,MD,20814,(301)656-0141x,POINT (-77.09514 38.99206),1999,2017
BUILDING CONTRACTORS LICENSE,BC228255,02/04/2021,02/04/2025,"Estoril Construction, Inc.",NA,5116 Wessling Lane,Bethesda,MD,20814,(301)652-2775,POINT (-77.10398 38.9792),2021,2025
BUILDING CONTRACTORS LICENSE,BC3180,06/17/1995,01/09/1997,JOSEPH ALFANDRE HOMEBUILDING LLC,NA,338  HUNGERFORD  DR,ROCKVILLE,MD,20850,NA,POINT (-77.14981 39.08698),1995,1997
BUILDING CONTRACTORS LICENSE,BC3595,03/06/2001,03/06/2007,"LEROY EAKIN, III",FALLSGROVE,"1000 WILSON BLVD.,",ARLINGTON,VA,22209,(703)525-5565x,POINT (-77.06858 38.89411),2001,2007
BUILDING CONTRACTORS LICENSE,BC230747,03/06/2024,03/06/2026,"Artisan Builders III, LLC",NA,6862 Elm Street,Mclean,VA,22101,(703)883-0202,POINT (-77.18072 38.93736),2024,2026
BUILDING CONTRACTORS LICENSE,BC229237,05/06/2022,05/06/2024,Mario Amorim,NA,2160 Marymount Road,Silver Spring,MD,20906,(301)598-6791,POINT (-77.04912 39.11133),2022,2024
BUILDING CONTRACTORS LICENSE,BC229216,04/07/2022,04/07/2024,E & Brothers Construction LLC,NA,3901 Manzanta Place,Alexandria,VA,22309,(571)921-5942,POINT (-77.09845 38.74307),2022,2024
BUILDING CONTRACTORS LICENSE,BC229894,05/03/2023,05/03/2025,Dewey 9th LLC,NA,9806 E. Bexhill Drive,Kensington,MD,20895,(240)671-7241,POINT (-77.06992 39.01752),2023,2025
BUILDING CONTRACTORS LICENSE,BC3154,01/13/1993,01/13/1995,TRINITY BUILDERS INC,NA,006212  DEVON  DR,COLUMBIA,MD,21044,NA,POINT (-76.8709 39.205),1993,1995
BUILDING CONTRACTORS LICENSE,BC222825,04/06/2016,04/06/2026,"TILDEN PARTNERS, LLC","TILDEN PARTNERS, LLC","ATTN: GREGORY S BALIAN, PRES.",ROCKVILLE,MD,20852,(301)864-6500,missing,2016,2026
BUILDING CONTRACTORS LICENSE,BC3299,07/22/1995,07/22/1997,"CONSTRUCTION SERVICES PLUS, INC.",NA,8  RUSSELL AVENUE  AVE.#107,GAITHERSBURG,MD,20877,NA,POINT (-77.19658 39.14284),1995,1997
BUILDING CONTRACTORS LICENSE,BC3239,07/11/1998,07/11/2026,"M & M BUILDERS AND CONTRACTORS, LLC","M & M BUILDERS & CONTR., LLC",8009 BRETHREN DRIVE,GAITHERSBURG,MD,20879,(301)977-7945x,POINT (-77.16335 39.19124),1998,2026
BUILDING CONTRACTORS LICENSE,BC3287,04/12/1997,04/12/1999,HOWARD TATE,"EXECUTIVE PROPERTIES, INC.",001099  ROCKVILLE  PIKE,ROCKVILLE,MD,20852,(301)340-6400x,POINT (-77.13273 39.07096),1997,1999
BUILDING CONTRACTORS LICENSE,BC3320,11/09/1995,11/09/1997,"VICTOR ESCH, BUILDER",NA,13201  ESWORTHY ROAD,DARNESTOWN,MD,20878,NA,POINT (-77.2852 39.0718),1995,1997
BUILDING CONTRACTORS LICENSE,BC227713,04/27/2020,04/27/2026,Rita Albina,NA,4837 Leland Street,Chevy Chase,MD,20815,(240)417-5357,POINT (-77.09622 38.97915),2020,2026
BUILDING CONTRACTORS LICENSE,BC228379,03/31/2021,03/31/2023,BALDEV SONDH,NA,18510 Jerusalem Church Rd,Poolesville,MD,20837,(301)922-3216,POINT (-77.40787 39.15984),2021,2023
BUILDING CONTRACTORS LICENSE,BC2836,04/04/1994,04/04/1996,3 H CONSTRUCTION CO,NA,014816  SOFT WIND  DR,NORTH POTOMAC,MD,20878,NA,POINT (-77.22548 39.09812),1994,1996
BUILDING CONTRACTORS LICENSE,BC227754,06/03/2020,06/03/2022,DN Construction Corp,NA,3714 Sprigg Street North,Urbana,MD,21704,(301)787-9599,POINT (-77.35597 39.33534),2020,2022
BUILDING CONTRACTORS LICENSE,BC227917,08/20/2020,08/20/2022,Kehoe Group 5607 Southwick St LLC,NA,4511 Everett Street,Kensington,MD,20895,(301)512-7069,POINT (-77.08981 39.02302),2020,2022
BUILDING CONTRACTORS LICENSE,BC227651,03/25/2020,03/25/2022,WILLIAM H. & VIRGINIA W. BECKER,NA,6404 GARNETT DRIVE,CHEVY CHASE,MD,20815,(301)613-2727,POINT (-77.1107 38.97225),2020,2022
BUILDING CONTRACTORS LICENSE,BC228904,01/07/2022,01/07/2024,CARL Development LLC,NA,6504 Western Avenue,Chevy Chase,MD,20815,(240)328-8328,POINT (-77.06563 38.97649),2022,2024
BUILDING CONTRACTORS LICENSE,BC228512,05/14/2021,05/14/2023,"ONE PARKWOOD, LLC",NA,8314 Westmont Terrace,Bethesda,MD,20817,(703)854-1826,POINT (-77.13257 38.99459),2021,2023
BUILDING CONTRACTORS LICENSE,BC208743,04/08/2013,04/08/2019,"K. HOVNANIAN HOMES OF MARYLAND I, LLC","K. HOVNANIAN HOMES OF MD I,LLC",2391 Brandermill Blvd.,Gambrills,MD,21054,(301)683-6233,POINT (-76.68245 39.03392),2013,2019
BUILDING CONTRACTORS LICENSE,BC3113,05/22/1996,05/22/1998,"STONEWALL CUSTOM HOMES, INC.",NA,202  WEST QUEEN  ST,HILLSBOROUGH,NC,27278,NA,POINT (-79.10289 36.07871),1996,1998
BUILDING CONTRACTORS LICENSE,BC2947,06/23/1993,06/23/1995,DIVERSIFIED HOMES MASTER LTD PARTNERSHIP,NA,008015  DORSEY RUN  RD,JESSUP,MD,20794,NA,POINT (-76.78205 39.15011),1993,1995
BUILDING CONTRACTORS LICENSE,BC229447,10/04/2022,10/04/2024,"5813 MELVERN, LLC",NA,4938 Hampden Lane,Bethesda,MD,20814,(301)461-2202,POINT (-77.09751 38.98245),2022,2024
BUILDING CONTRACTORS LICENSE,BC228987,02/03/2022,02/03/2024,"Columbia Homes, Inc",NA,1806 Beulah Road,Vienna,VA,22182,(703)307-6779,POINT (-77.27353 38.92663),2022,2024
BUILDING CONTRACTORS LICENSE,BC223930,07/11/2017,07/11/2021,"M HILL, LLC",NA,1355 Beverly Road,McLean,VA,22101,(703)287-0581,POINT (-77.17757 38.93675),2017,2021
BUILDING CONTRACTORS LICENSE,BC228608,07/01/2021,07/01/2023,"FOXHALL MADAAWASKA, LLC",NA,10525 Aubinoe Farm Drive,Bethesda,MD,20814,(240)381-1953,POINT (-77.12219 39.02894),2021,2023
BUILDING CONTRACTORS LICENSE,BC3473,08/06/1998,08/06/2002,ROGER LEBBIN,MID ATLANTIC BLDRS.OF KINGSVIE,6110  EXECUTIVE  BLVD.,ROCKVILLE,MD,20852,(301)231-0009x217,POINT (-77.12511 39.04779),1998,2002
BUILDING CONTRACTORS LICENSE,BC228834,11/15/2021,11/15/2023,"Renegade Motor Sports, LLC",NA,1697 Canterbury Common,Annapolis,MD,21401,(301)674-0725,POINT (-76.55797 39.0177),2021,2023
BUILDING CONTRACTORS LICENSE,BC212701,01/14/2014,01/14/2016,"NEYZARI HOMES, LLC",NA,8600 EWING DRIVE,BETHESDA,MD,20817,(240)277-1505,POINT (-77.12282 38.99586),2014,2016
BUILDING CONTRACTORS LICENSE,BC3750,03/10/2004,03/10/2012,CHRIS PAPADOPOULOS,"ACT, INC.","7307 MACARTHUR BLVD.,",BETHESDA,MD,20816,(301)320-4100x,POINT (-77.14017 38.96917),2004,2012
BUILDING CONTRACTORS LICENSE,BC214341,05/12/2014,05/12/2018,"JSL CONSTRUCTION CO., LLC","JSL CONSTRUCTION CO., INC.",12211 REMINGTON DRIVE,SILVER SPRING,MD,20902,(301)570-0044,POINT (-77.01309 39.05644),2014,2018
BUILDING CONTRACTORS LICENSE,BC2643,05/01/1991,05/01/1993,BILL HAUSHERR CONSTRUCTION CO,NA,PO BOX 624,GERMANTOWN,MD,20874,NA,missing,1991,1993
BUILDING CONTRACTORS LICENSE,BC3289,05/10/1995,05/10/1997,L E H CONSTRUCTION,NA,RT 2 BOX 152B,MINERAL,VA,22117,NA,missing,1995,1997
BUILDING CONTRACTORS LICENSE,BC204968,09/05/2012,09/05/2014,"Dirks Design Build, LLC","Dirks Design Build, LLC",13216 Executive Park Terrace,Germantown,MD,20874,(240)304-9831,POINT (-77.27382 39.17994),2012,2014
BUILDING CONTRACTORS LICENSE,BC227452,12/19/2019,12/19/2021,"GARRETT GATEWAY PARTNERS, LLC",NA,16220 Frederick Road,Gaithersburg,MD,20877,(301)943-2527,POINT (-77.177797992 39.121587006),2019,2021
BUILDING CONTRACTORS LICENSE,BC228865,12/08/2021,12/08/2023,Think Make Build LLC,NA,420 Chinquapin Round Road,Annapolis,MD,21401,(877)923-9634,POINT (-76.52533 38.97536),2021,2023
BUILDING CONTRACTORS LICENSE,BC229277,06/10/2022,06/10/2024,"ASP 9520 MILSTEAD DRIVE, LLC",NA,5283 Corporate Drive,Frederick,MD,21703,(240)405-1333,POINT (-77.41859 39.37741),2022,2024
BUILDING CONTRACTORS LICENSE,BC231448,09/03/2024,09/03/2026,Luka Builders LLC,NA,8245 Boone Blvd Suite 450,Vienna,VA,22182,(703)340-0771,POINT (-77.232576915 38.915400193),2024,2026
BUILDING CONTRACTORS LICENSE,BC227570,02/14/2020,02/14/2022,"3407 THORNAPPLE, LLC",NA,3932 Washington Street,Kensington,MD,20895,(301)675-1682,POINT (-77.07917 39.02317),2020,2022
BUILDING CONTRACTORS LICENSE,BC223989,08/03/2017,08/03/2025,Grossnickle Construction,Grossnickle Construction LLC,5724 Industry Lane,Frederick,MD,21704,(301)712-6974,POINT (-77.41621 39.39196),2017,2025
BUILDING CONTRACTORS LICENSE,BC227652,03/25/2020,03/25/2022,3304 CUMMINGS LLC,NA,7625 WISCONSIN AVENUE,BETHESDA,MD,20814,(240)418-7708,POINT (-77.09467 38.98648),2020,2022
BUILDING CONTRACTORS LICENSE,BC229570,12/06/2022,12/06/2024,"ASP 10004 EDWARD AVENUE, LLC",NA,5283 Corporate Drive,Frederick,MD,21703,(240)405-1333,POINT (-77.41859 39.37741),2022,2024
BUILDING CONTRACTORS LICENSE,BC3229,06/16/1994,06/16/1996,J P ROBERTS ENTERPRISES INC,NA,PO BOX 1624,BOWIE,MD,20716,NA,missing,1994,1996
BUILDING CONTRACTORS LICENSE,BC224045,09/15/2017,09/15/2019,"WWK Construction, Inc.",NA,10108 Dickens Ave.,Bethesda,MD,20814,(301)942-3695,POINT (-77.11363 39.0219),2017,2019
BUILDING CONTRACTORS LICENSE,BC209741,06/04/2013,06/04/2021,"COMSTOCK HOMES OF WASHINGTON, LC",COMSTOCK HOMES OF WASHINGTON,1886 METRO CENTER DRIVE,RESTON,VA,20190,(703)883-1700,POINT (-77.34105 38.9506),2013,2021
BUILDING CONTRACTORS LICENSE,BC224047,09/21/2017,09/21/2023,"Glass Construction, Inc.",NA,"2314 18th Street, NW",Washington,DC,20009,(202)362-6012,POINT (-77.04215 38.92014),2017,2023
BUILDING CONTRACTORS LICENSE,BC3094,01/24/1992,01/24/1994,HUNTT BUILDERS,NA,024241  HIPSLEY MILL  RD,LAYTONSVILLE,MD,20882,NA,POINT (-77.13367 39.25431),1992,1994
BUILDING CONTRACTORS LICENSE,BC226402,12/05/2018,12/05/2020,"10006 Broad, LLC",NA,4938 Hampden Lane,Bethesda,MD,20814,(301)652-4440,POINT (-77.09751 38.98245),2018,2020
BUILDING CONTRACTORS LICENSE,BC3529,10/14/1999,10/06/2021,"REMBRANDT HOMES, INC.","REMBRANDT HOMES, INC.",5825 ROLLING DRIVE,DERWOOD,MD,20855,(301)219-6326x,POINT (-77.12318 39.17294),1999,2021
BUILDING CONTRACTORS LICENSE,BC227213,09/26/2019,09/26/2021,QIANG LIU & YU LING LIU,NA,14012 Loblolly Terrace,Rockville,MD,20850,(301)437-6309,POINT (-77.20457 39.08717),2019,2021
BUILDING CONTRACTORS LICENSE,BC2725,04/08/1993,04/08/1995,RICHARD V BARR CONSTRUCTION,NA,015805  PARAMOUNT  DR,DERWOOD,MD,20855,NA,POINT (-77.16237 39.11535),1993,1995
BUILDING CONTRACTORS LICENSE,BC230393,11/07/2023,11/07/2025,Artex Development LLC,NA,708 Steinbeck Avenue,Gaithersburg,MD,20878,(202)528-1820,POINT (-77.20231 39.11072),2023,2025
BUILDING CONTRACTORS LICENSE,BC228684,08/30/2021,08/30/2023,Silver Spring Properties LLC,NA,912 Silver Spring Avenue,Silver Spring,MD,20910,(301)607-8031,POINT (-77.02516 38.99165),2021,2023
BUILDING CONTRACTORS LICENSE,BC226321,04/26/2019,04/26/2021,"Brightwell Crossing II, LLC",NA,9426 Stewartown Road,Montgomery Village,MD,20886,(301)258-0980,POINT (-77.19299 39.17647),2019,2021
BUILDING CONTRACTORS LICENSE,BC228252,02/10/2021,02/10/2023,"Corey Alan Properties, LLC",NA,25170 McIntosh Road,Hollywood,MD,20636,(240)538-8441,POINT (-76.61881 38.36066),2021,2023
BUILDING CONTRACTORS LICENSE,BC219403,05/06/2015,05/06/2021,"STREETSCAPE@KF, LLC","STREETSCAPE @KF, LLC",ONE PRESERVE PARKWAY,ROCKVILLE,MD,20852,(301)978-3630x3602,POINT (-77.14914 39.06625),2015,2021
BUILDING CONTRACTORS LICENSE,BC3778,08/04/2004,08/04/2008,STEPHEN JONES,"930 WAYNE AVENUE, LP","1003 K STREET,",WASHINGTON,DC,20001,(202)737-9540x,POINT (-77.02624 38.90254),2004,2008
BUILDING CONTRACTORS LICENSE,BC2712,01/09/1995,01/09/1997,WHITLOCK CONSTRUCTION,NA,000009 N SUMMIT  AVE,GAITHERSBURG,MD,20877,NA,POINT (-77.19329 39.14264),1995,1997
BUILDING CONTRACTORS LICENSE,BC2734,04/08/1993,06/12/2024,JAMES T. LADD,NA,"12229 Village Square terrace, #202",Rockville,MD,20852,(240)793-1300,POINT (-77.10934 39.05863),1993,2024
BUILDING CONTRACTORS LICENSE,BC224476,05/08/2018,05/08/2020,"Luxmanor Custom Home Builders, LLC",NA,"11020 Rosemont Drive,",Rockville,MD,20852,(301)440-6584,POINT (-77.12746 39.03697),2018,2020
BUILDING CONTRACTORS LICENSE,BC2735,04/08/1991,04/08/1993,JAMES L MCINERNEY PROPERTIES,NA,007408  INDRAFF  CT,BETHESDA,MD,20817,NA,POINT (-77.15255 38.98935),1991,1993
BUILDING CONTRACTORS LICENSE,BC231247,07/11/2024,07/11/2026,"ProCraft Construction, LLC",NA,15815 Kruhm Road,Burtonsville,MD,20866,(301)674-3933,POINT (-76.94779 39.11752),2024,2026
